pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.05233717,8.497467,-0.02179635,319.7893,-0.00991416,72.9022,-0.02019644,27.29042,-0.02377975,63.73628,-0.03627014,178.3562,-0.02432728,27.34094,-0.02911556,62.99999,-0.02503633,187.8606,-0.03993702,33.86092,-0.0168041,94.77734,-0.001897812,220.313,-0.02887583,28.94715,-0.0281496,72.42431,-0.01165009,197.9231,CLOSE
-0.05248928,13.16743,-0.024979,324.0434,-0.006036282,73.55319,-0.02527285,23.55307,-0.02270484,76.61992,-0.03487611,185.1099,-0.02891779,26.01311,-0.0289346,75.92204,-0.0241003,194.5812,-0.05447435,45.59515,-0.01587975,132.1976,0.004247308,240.3803,-0.03122377,26.60683,-0.02892292,85.51569,-0.009598494,204.2039,CLOSE
-0.05313826,14.66577,-0.02447474,324.2224,-0.009504318,73.15549,-0.02823496,23.545,-0.02069235,81.45134,-0.03486133,188.4638,-0.03281498,28.17534,-0.02758622,81.35138,-0.02462626,198.158,-0.07229662,47.58158,-0.007402062,199.6768,0.01132584,291.4617,-0.03469944,28.18363,-0.02801692,91.39498,-0.009627581,207.9197,CLOSE
-0.05323172,17.28052,-0.02120197,323.6107,-0.01192641,68.68999,-0.02783251,24.4751,-0.01642501,81.60082,-0.03651047,192.2894,-0.03360462,30.25802,-0.02393281,81.93225,-0.02699208,202.1463,-0.07735157,36.84872,-0.0008413792,214.9598,0.01171398,303.8328,-0.0361762,30.20649,-0.025388,92.45654,-0.01211691,212.5376,CLOSE
-0.04645061,29.82076,0.002603292,299.29,-0.0276947,35.94842,-0.0146203,38.25016,0.005963087,67.48022,-0.04197884,209.2493,-0.02316141,42.57055,-0.003928661,65.79161,-0.03641772,217.3686,-0.0469408,37.60514,-0.003010511,103.6038,-0.01299596,259.5643,-0.02804947,38.78959,-0.01132751,74.69447,-0.02432823,229.9523,CLOSE
-0.02153349,17.91088,0.03976107,247.2909,-0.03187871,352.0743,0.003376484,48.10039,0.03154135,75.46323,-0.03473449,260.0519,-0.002982616,50.74653,0.01973808,74.10316,-0.03890371,268.452,-0.02324867,33.10643,0.0008127689,85.10201,-0.03111529,294.1312,-0.01059389,45.46066,0.005391121,76.734,-0.03682208,276.4297,CLOSE
0.0007801056,315.296,0.05720258,242.6239,0.02503204,306.8139,0.01961088,33.31398,0.0538274,127.6413,-0.002827168,352.2628,0.02046347,43.5307,0.04702497,118.4442,-0.01435804,355.7297,0.001251698,45.30514,0.02498627,102.741,-0.0319953,358.2848,0.0139327,52.45174,0.02953577,104.6403,-0.02419519,350.373,CLOSE
0.0003170967,311.2124,0.04949474,252.2849,0.03568614,290.9755,0.01949883,27.90215,0.05106342,135.4551,0.01135683,5.686455,0.0198164,36.88645,0.04859018,130.3251,-0.001577616,12.37301,0.0004963875,40.47018,0.03391707,117.2202,-0.0241462,17.75578,0.01334906,44.33815,0.03770912,121.3831,-0.01536465,11.34064,CLOSE
0.00429821,307.1365,0.0470953,250.0183,0.03856766,291.6998,0.02250481,42.36623,0.04265106,137.1875,0.01570261,11.23212,0.02149677,45.98935,0.04282916,137.0529,0.002209544,21.17792,0.001294613,42.74816,0.03703225,121.6833,-0.02054048,24.81521,0.0146451,47.28978,0.03899586,128.0893,-0.01186275,19.94951,CLOSE
0.007916451,307.8631,0.05178702,229.9412,0.02919149,311.7905,0.02633858,48.29263,0.04224598,136.2824,0.01218271,12.06566,0.02643299,50.66965,0.04244554,130.2045,2.944469E-05,17.67237,0.006738663,39.94716,0.03935695,101.2347,-0.02039874,10.70407,0.01966953,49.201,0.04069221,116.8924,-0.01294291,12.34521,CLOSE
0.01116371,313.143,0.05801904,223.0469,0.01340294,326.5414,0.02716255,52.97091,0.04469466,132.4603,0.005487442,3.684443,0.02662706,53.24596,0.04452455,121.9388,-0.005913138,5.35962,0.004732132,40.7321,0.03737891,94.71115,-0.02514946,358.5327,0.01869106,48.60399,0.04171002,108.0523,-0.01827788,358.9185,CLOSE
0.004985809,332.4114,0.06197822,238.9367,-0.01216531,342.8313,0.0152483,49.35633,0.04768336,119.4609,-0.02719498,317.8222,0.01072931,43.1695,0.04346049,115.8194,-0.03713369,324.2106,-0.0132637,26.3005,0.02241218,96.14883,-0.03720748,322.9514,0.0001826286,38.5769,0.03158438,105.2654,-0.04076397,320.1411,CLOSE
-0.004046917,346.1791,0.05922568,266.685,-0.01566696,347.9951,-0.006230354,56.58474,0.03761196,114.2107,-0.03525734,281.0811,-0.01279402,50.53777,0.02952707,114.5,-0.03969646,291.6826,-0.03166723,36.37097,0.007649183,106.4789,-0.02404404,301.6281,-0.02044153,43.84264,0.01554275,107.1752,-0.03466868,291.4445,CLOSE
-0.0280695,343.1687,0.04021454,292.7543,-0.04189754,26.1487,-0.02834702,54.02016,0.01093841,81.8935,-0.036093,205.7162,-0.03413439,53.46961,0.003035188,89.99755,-0.03078747,223.5066,-0.04156399,53.17924,-0.004735589,112.9535,-0.000423193,256.7716,-0.03678799,51.942,-0.005865216,95.52936,-0.01615,233.0459,CLOSE
-0.05386972,354.9034,0.009412289,314.0196,-0.01824117,47.47674,-0.03841162,44.92455,-0.004846096,71.89771,-0.02887607,175.7921,-0.04116821,45.96158,-0.01123238,79.11592,-0.01987815,191.9709,-0.0451808,54.10304,-0.002450109,114.0767,0.0112474,233.967,-0.04209995,49.12397,-0.01176155,87.21345,-0.003561139,202.9128,CLOSE
-0.05504894,10.59476,-0.01819658,332.7871,0.004744649,65.36395,-0.03478098,33.81868,-0.01590741,76.43749,-0.02926242,179.6866,-0.03799343,37.22224,-0.02222157,81.74754,-0.02029383,193.3582,-0.05460358,52.12006,-0.005548239,135.0465,0.0118134,244.3641,-0.04739857,52.57428,-0.02107072,98.66511,-0.006296515,209.6146,CLOSE
-0.05531502,15.90088,-0.01963449,329.3954,-0.001147032,64.91639,-0.03118467,30.4448,-0.01502717,79.14965,-0.03231883,187.3794,-0.03498125,34.20036,-0.02222669,84.61545,-0.02424717,200.9429,-0.06519413,49.42849,-0.002652884,165.9315,0.01207757,269.4874,-0.04393959,43.7275,-0.02253056,104.1133,-0.01100683,217.7666,CLOSE
-0.05267,26.48685,-0.01636577,323.5615,-0.01224828,58.91697,-0.02467251,27.51542,-0.008754492,73.19346,-0.03653121,195.5288,-0.02937698,30.65825,-0.01702666,78.58097,-0.03010714,209.2541,-0.07231522,36.96648,-0.001797915,183.128,0.003348589,286.2304,-0.03365707,30.41365,-0.02034497,90.56338,-0.01688194,221.4429,CLOSE
-0.04690027,34.76177,0.006878734,293.4727,-0.02352142,23.42472,-0.01516581,36.81964,0.01103699,71.55688,-0.03928638,217.3396,-0.02197409,39.67618,-0.0001547337,70.31863,-0.03465295,226.1187,-0.04276848,35.30648,-0.006284595,104.9847,-0.01251745,265.3979,-0.02579784,34.44524,-0.009405971,76.37489,-0.02337265,237.2919,CLOSE
-0.007166386,339.7432,0.06483495,239.3255,-0.01074314,336.1139,0.00629282,48.0774,0.04225838,91.40641,-0.02772355,295.0134,0.005618095,49.25684,0.03016186,83.7742,-0.03481269,299.4478,-0.009582996,32.25787,0.005481362,74.41132,-0.03494549,311.5926,0.002299309,42.21472,0.01320446,77.09237,-0.03592396,301.023,CLOSE
3.099442E-05,302.7842,0.05778229,270.1296,0.03698206,276.3043,0.02099323,22.57348,0.05826771,120.9011,0.004243851,357.5078,0.02405024,18.95808,0.05902004,110.4927,-0.006716967,0.234179,0.008976936,10.14098,0.0407939,94.68884,-0.02895927,3.109402,0.01994085,24.08426,0.04819584,101.5385,-0.02006769,358.1829,CLOSE
0.004432678,298.0931,0.05417132,264.7709,0.03625202,278.2384,0.02631569,27.25238,0.05319464,126.4193,0.01165032,7.704986,0.02885914,26.48465,0.05531073,117.1989,0.0003473759,11.15551,0.01051998,8.978587,0.04666018,97.29877,-0.02284527,11.69334,0.02287197,22.71823,0.0523541,106.757,-0.0132916,7.827452,CLOSE
0.008658886,308.7487,0.05161297,235.3199,0.02995849,309.1914,0.02631283,51.02048,0.04055679,129.6272,0.01650095,5.935084,0.02335453,53.7765,0.04180491,138.2674,0.002414465,21.91586,0.002044678,45.90117,0.03735316,118.2065,-0.01983809,21.55176,0.01570177,51.93116,0.04025257,128.2525,-0.0114994,19.26569,CLOSE
0.01289845,310.4188,0.05028164,239.0201,0.02993548,311.2628,0.0282855,53.15244,0.03829658,138.0609,0.01339555,7.3762,0.02387619,55.17225,0.03943312,144.008,0.0001534224,21.59037,-0.0007991791,46.04123,0.03667843,132.214,-0.02089071,26.45142,0.01369429,51.85094,0.03811204,139.3645,-0.01393747,22.48579,CLOSE
0.01551294,311.3257,0.05119741,234.3289,0.02571368,319.1348,0.03031063,57.25997,0.03884053,138.7202,0.007195711,4.972056,0.02653408,56.73102,0.03985715,139.1715,-0.00536871,15.22701,0.001768112,48.06082,0.03610182,114.2635,-0.02232432,10.397,0.01655006,52.40731,0.03817892,129.048,-0.01770496,11.82828,CLOSE
0.01310015,337.6858,0.05662632,245.1107,-0.02004313,356.7009,0.01198101,66.51727,0.03530169,97.90987,-0.03918457,281.937,0.005708694,60.89488,0.02721596,97.5308,-0.04529095,291.5222,-0.01902056,37.70268,0.01196027,84.07844,-0.03435194,296.2484,-0.005745411,53.55754,0.01570714,89.40359,-0.04275322,289.2298,CLOSE
0.005208969,342.3245,0.04729056,264.551,-0.03982377,14.17708,-0.004591942,70.42058,0.02305472,67.23826,-0.04676545,224.5263,-0.01187897,63.99966,0.01457691,80.47553,-0.04715729,247.6109,-0.03272343,49.73764,0.004351854,93.80587,-0.024472,274.5538,-0.02147722,56.18043,0.005487442,83.72575,-0.0371896,255.8186,CLOSE
-0.05260229,0.7552359,0.0001507998,316.6854,-0.01649237,54.11677,-0.03315306,34.97094,-0.01082718,64.95954,-0.03076982,171.9212,-0.03593779,36.62601,-0.01674139,71.92103,-0.02186251,187.6406,-0.04184723,41.37294,-0.005482674,96.18603,0.008378983,220.0619,-0.03709888,38.11698,-0.01692331,79.06381,-0.005952835,197.5911,CLOSE
-0.05202913,8.502789,-0.02314234,342.4354,0.0136261,72.86288,-0.03827238,30.13186,-0.02044845,87.61089,-0.02395415,178.9791,-0.03923178,32.7714,-0.02632058,90.50561,-0.01346707,190.6826,-0.04027987,39.11283,-0.01513243,117.2598,0.01739144,220.8015,-0.03884172,35.58992,-0.02553606,101.8624,0.001368999,201.956,CLOSE
-0.05110359,10.31641,-0.02601171,345.8976,0.0116986,77.07574,-0.03732777,26.86305,-0.02359736,93.64211,-0.02423871,181.821,-0.03870249,31.46361,-0.02982306,93.23499,-0.0125972,191.3837,-0.03921652,38.3457,-0.01872611,118.5953,0.01858628,219.3489,-0.0368042,30.49965,-0.028404,103.0089,0.002394795,201.1414,CLOSE
-0.05290985,9.640248,-0.02691126,339.6837,0.004471779,80.04562,-0.03629065,20.26336,-0.02813888,98.76853,-0.02031767,180.3781,-0.03627682,23.50129,-0.03338981,98.04269,-0.008368969,189.8577,-0.0328145,28.93525,-0.02269125,116.9801,0.02250004,212.2825,-0.03198433,21.28627,-0.03087544,106.5159,0.006544352,198.1046,CLOSE
-0.05382204,7.940527,-0.02546287,332.4508,0.001250744,79.17004,-0.03565931,19.20433,-0.02950096,96.48467,-0.01959896,178.1718,-0.03531361,19.17911,-0.03324389,96.24546,-0.007762909,187.9414,-0.03168249,26.72172,-0.02319908,115.8146,0.02221513,210.2658,-0.03218031,19.76584,-0.03086519,105.0442,0.007314205,196.1248,CLOSE
-0.05435944,355.0609,-0.02793813,328.7762,0.004161954,89.72477,-0.03623772,20.7528,-0.03466845,87.03324,-0.01123071,160.9732,-0.03523636,20.26054,-0.03566885,89.24439,0.0004320145,171.7625,-0.03065968,30.73179,-0.01816368,105.2032,0.02655017,193.0446,-0.03120947,22.49412,-0.02913713,96.56023,0.0146358,179.3758,CLOSE
-0.04946041,353.4184,-0.03188396,307.9439,-0.009412527,96.65859,-0.02740049,12.35422,-0.03845143,45.36493,-0.02058244,153.5588,-0.0297637,14.34886,-0.03981948,51.51775,-0.009416342,165.0593,-0.03676367,24.49778,-0.020154,61.9227,0.01401877,181.6979,-0.03101587,16.33887,-0.03235364,59.6293,0.004482031,171.9249,CLOSE
-0.04973269,348.8075,-0.01130581,299.2816,-0.02217925,73.752,-0.02197504,23.40623,-0.02710462,22.2636,-0.03442121,147.1052,-0.02792168,22.8041,-0.02856052,28.33048,-0.02376842,160.1215,-0.03964233,31.21454,-0.01063395,36.60421,-0.001103163,178.5224,-0.0326395,25.33487,-0.0229888,36.10536,-0.009904623,169.0686,CLOSE
-0.04246712,1.67154,0.01423669,296.2747,-0.02647114,33.83632,-0.005828381,54.261,-0.0002111197,25.08205,-0.04673958,161.1567,-0.02032757,50.49369,-0.002668858,10.36017,-0.03765774,156.735,-0.03774452,64.49898,0.004575849,19.956,-0.01428676,180.0764,-0.02947664,56.01495,-0.003035426,19.86579,-0.02544093,170.7532,CLOSE
-0.01535177,355.6933,0.02939761,271.8117,-0.04183626,24.62956,-0.001389503,57.09109,0.01208866,48.05074,-0.04642797,200.342,-0.01369047,56.50038,0.001813054,32.14879,-0.04037929,194.8379,-0.03503704,60.76589,-0.0003710985,65.60911,-0.02111566,240.0028,-0.0231905,56.38383,-0.004992604,45.63358,-0.03009582,212.6061,CLOSE
0.03620338,306.8826,0.05788422,206.0419,-0.02745736,26.87599,0.01963377,70.23961,0.03041053,70.44629,-0.05093622,263.0495,0.01525164,56.69516,0.006014109,23.81429,-0.04316497,230.6046,-0.01252317,50.61762,-0.009468079,32.96746,-0.03593206,253.2562,0.003498554,47.91097,-0.006904602,23.65438,-0.03656793,236.8324,CLOSE
0.03405952,314.6136,0.05302405,190.1886,-0.01454878,16.11968,0.04457808,45.50043,0.05022025,119.166,-0.04414225,332.6796,0.03527737,59.10849,0.01002336,6.603037,-0.02792418,240.6019,0.00703764,57.62127,-0.005366206,9.82041,-0.03908336,257.0898,0.01988935,51.83437,-0.004407525,349.1723,-0.03071237,230.7223,CLOSE
0.02098036,278.6984,0.0570606,338.224,0.01930368,204.2991,0.03957272,50.26348,0.04459882,325.1313,-0.006570458,216.9282,0.03740644,70.22353,0.02073824,355.6025,-0.01128089,251.6746,0.02039003,67.62647,0.01010358,29.45017,-0.03669906,296.9024,0.02900839,69.14465,0.00829041,351.1201,-0.02339911,251.9903,CLOSE
-0.01518679,284.421,0.05116785,299.3781,0.05285287,204.7191,0.02265739,41.95826,0.0362097,264.5605,0.0265274,195.1745,0.03006506,80.43179,0.02487552,300.4325,0.01645231,235.9276,0.0342617,77.25779,0.01905978,16.39977,-0.01597953,324.3662,0.03442097,81.18204,0.0169605,313.1518,0.0003904104,253.0157,CLOSE
-0.005812168,289.9893,0.0488888,107.0345,0.05914068,28.53646,0.01874495,79.22644,0.02797616,271.6509,0.03378844,210.9712,0.02562475,75.13345,0.02311504,259.6086,0.024441,209.7687,0.03662157,82.55447,0.01789725,305.0398,-0.007688999,267.8496,0.03314877,76.3019,0.01660717,261.9405,0.008946657,216.5615,CLOSE
-0.0008292198,288.4936,0.04486287,88.24671,0.06373286,50.19383,0.01654005,69.62183,0.02517593,240.5068,0.03275537,177.8036,0.02661991,73.79009,0.02128673,238.124,0.02476776,186.0629,0.03604698,82.04979,0.01867783,265.2928,-0.007183552,227.2942,0.03319454,74.94368,0.01613247,246.4424,0.009339094,199.5402,CLOSE
0.00357914,288.5253,0.05206454,119.3637,0.05529594,23.91101,0.02186155,83.89116,0.0292294,306.8049,0.02881646,237.4496,0.02958918,78.17997,0.02357376,258.0016,0.01830912,198.6249,0.03423834,79.29256,0.01894891,319.1543,-0.01335967,274.7915,0.03389406,77.07712,0.01701236,277.6304,0.003596306,224.1097,CLOSE
0.01670027,292.0617,0.06342244,224.3347,0.02502346,325.7781,0.03224993,62.71746,0.03822172,47.1696,-0.006715059,284.5667,0.03000498,72.03025,0.02463055,16.33391,-0.01787043,264.2947,0.009945869,66.39112,0.008980751,35.3035,-0.03780901,296.7924,0.02191305,67.74872,0.01169896,13.3937,-0.02712083,267.4329,CLOSE
0.003647327,298.316,0.06322455,214.966,0.02540541,318.8655,0.03004789,61.86404,0.04308677,38.43373,0.0008630753,292.1231,0.03170395,73.58931,0.02866566,29.55709,-0.0106883,291.8246,0.01868248,64.77139,0.01087105,34.9044,-0.0339154,311.9943,0.02706432,68.58426,0.0145371,17.05578,-0.0208354,286.3304,CLOSE
0.01227617,300.9981,0.06132233,191.2125,0.01064348,334.3232,0.02337074,77.06969,0.04100358,42.4576,0.01490831,305.9764,0.02870226,81.36874,0.03394306,80.16905,0.0004930496,350.8073,0.02161074,69.86353,0.02237809,60.70428,-0.02757525,347.0701,0.02712488,77.09605,0.02456534,49.16002,-0.01334214,326.8722,CLOSE
0.007068157,299.5486,0.06145835,220.9995,0.00677669,316.9831,0.02320051,71.96426,0.0447222,85.52089,0.01179016,334.9363,0.02439642,73.30782,0.03916132,109.9983,-0.003184438,6.360598,0.01226664,51.98463,0.03314793,88.92392,-0.02961004,1.728223,0.01839399,71.01672,0.03178942,89.64282,-0.0172888,353.1568,CLOSE
0.006854057,307.7521,0.06217062,228.9915,0.0008097887,323.5087,0.02589273,50.64678,0.05253279,123.0571,0.002505779,354.4802,0.02420616,57.5211,0.0464139,117.9221,-0.008974552,0.2496035,0.005326271,32.85326,0.03753221,96.0605,-0.02921915,357.0306,0.01528931,57.41576,0.03796303,102.7666,-0.02065539,352.6762,CLOSE
-0.001178265,327.5329,0.05949271,233.1626,-0.0119853,333.5016,0.02068996,42.9826,0.05473769,134.8716,-0.01502705,345.1337,0.01851654,44.41913,0.05000222,118.2709,-0.02383065,341.9151,-0.003744125,20.84991,0.03294766,100.2132,-0.03366899,341.5285,0.008963585,45.06335,0.03731859,104.5245,-0.03102541,336.0179,CLOSE
-0.003459454,323.8193,0.06735647,265.8143,-0.001459599,329.6079,-0.004253387,28.66244,0.0556556,146.1858,-0.03251314,322.58,-0.00666523,23.05177,0.04842436,134.7256,-0.04068923,323.0499,-0.0214982,8.548203,0.02024043,109.7767,-0.03351641,321.2061,-0.01090145,27.59309,0.02898252,116.974,-0.04053044,317.1563,CLOSE
-0.02417564,8.384267,0.04730368,269.3817,-0.02814913,357.8915,-0.01652813,57.00245,0.03457618,111.4498,-0.03439665,270.3111,-0.01855421,46.27499,0.02396488,101.7252,-0.03668332,274.669,-0.03266287,31.09114,0.001310349,104.5513,-0.02089822,293.9413,-0.02311325,39.02758,0.008891582,101.0599,-0.03175545,280.4295,CLOSE
-0.04912949,12.24997,0.02460217,296.3239,-0.03308797,27.72409,-0.03421497,44.34369,0.01552224,100.2923,-0.03269029,228.4828,-0.03543282,37.02876,0.00486064,101.4419,-0.02926493,240.893,-0.03794909,29.86037,-0.0123353,115.2824,-0.002931595,265.0275,-0.03578901,33.65456,-0.007549286,107.8949,-0.01843238,250.3803,CLOSE
-0.05890131,6.945841,-0.003644943,321.7877,-0.004941225,52.00411,-0.03987932,33.97231,-0.003979683,88.53809,-0.02615905,189.8284,-0.03985643,32.79782,-0.01151705,89.92197,-0.01606703,201.2556,-0.03864098,39.64749,-0.012375,114.4993,0.01457298,232.1402,-0.03688288,33.89256,-0.01666713,96.00006,-0.000449419,210.171,CLOSE
-0.05534601,8.18735,-0.01362312,335.3695,0.01107979,60.33461,-0.04179096,36.45521,-0.01038575,86.36368,-0.02566814,181.4972,-0.04235411,37.48642,-0.01599181,88.91727,-0.0148654,193.3538,-0.04069519,44.9861,-0.01132798,115.8413,0.01576376,226.0841,-0.03932905,37.35616,-0.01814115,97.325,0.0007138252,203.8375,CLOSE
-0.05414104,8.937943,-0.01762342,341.0057,0.01244164,66.09587,-0.04168272,37.45623,-0.0154047,88.07214,-0.02420998,180.466,-0.04301262,39.75423,-0.02129602,92.76287,-0.0141263,193.5675,-0.03934813,45.00144,-0.01489806,117.0927,0.01648045,223.7762,-0.03981352,39.04852,-0.02226543,103.8419,0.0006746054,205.4225,CLOSE
-0.05172396,8.400915,-0.02382636,345.8058,0.01099777,76.07067,-0.03796673,28.1439,-0.0240221,93.68275,-0.02279818,179.7393,-0.03932905,31.9285,-0.02946377,93.05093,-0.01089692,189.1854,-0.03716707,39.08664,-0.01907015,115.5062,0.0193913,215.8243,-0.03593349,30.25662,-0.02762628,102.497,0.003993988,198.8986,CLOSE
-0.05180454,6.218341,-0.02770996,341.0999,0.007797837,82.10864,-0.0361371,23.096,-0.02928996,94.19282,-0.02031887,176.4495,-0.03670692,25.20601,-0.0337317,93.34608,-0.008169055,185.8641,-0.03429699,32.0289,-0.02126789,114.744,0.02146995,210.1,-0.03229618,22.68435,-0.03002286,101.8909,0.006697297,194.3633,CLOSE
-0.0477829,1.68268,-0.03441405,335.1151,0.007718325,93.33734,-0.03056717,14.66344,-0.03674698,85.04892,-0.01740146,167.1011,-0.03087807,16.20319,-0.03995657,85.98872,-0.005503416,177.2916,-0.02922869,21.89459,-0.02349663,104.3424,0.02128315,198.006,-0.02762699,15.3227,-0.0338707,94.39823,0.008849144,184.6418,CLOSE
-0.04509401,2.399165,-0.03609121,333.4489,0.01212645,96.54907,-0.02868414,9.229671,-0.03978598,84.16209,-0.01499152,164.8413,-0.02672434,8.480592,-0.0419203,86.63221,-0.003448248,175.3487,-0.02637148,15.51957,-0.02503574,105.0079,0.02221179,194.7433,-0.02416754,8.779185,-0.03502214,94.62234,0.01062942,181.9215,CLOSE
-0.04409313,0.1137176,-0.03834414,329.4518,0.01259065,102.4844,-0.02637339,5.519354,-0.04307556,82.61846,-0.01136994,159.8456,-0.02329206,4.02749,-0.04358029,85.4769,0.000316143,170.2012,-0.02373219,11.34091,-0.02404571,104.4027,0.02360821,188.8246,-0.02106667,4.250164,-0.03518724,93.37603,0.01363397,176.2242,CLOSE
-0.04340696,0.7288281,-0.04175305,323.0666,0.006592751,106.776,-0.02344656,1.934882,-0.04474044,77.05655,-0.0111053,158.1528,-0.02115059,0.4551976,-0.04452252,80.19332,0.0007789135,168.3519,-0.02312613,7.207912,-0.02394366,99.89442,0.02267718,186.1198,-0.01923609,0.8472885,-0.03583336,89.27914,0.01347804,174.0881,CLOSE
-0.04438448,0.2544698,-0.04134607,317.5114,-0.001049519,105.2384,-0.02270937,2.514676,-0.04323959,67.22282,-0.0143733,158.8474,-0.0222187,2.070642,-0.04358697,71.28415,-0.002708554,169.3054,-0.02565527,7.712318,-0.02348757,88.72256,0.01988721,186.9469,-0.0208354,2.025598,-0.03548074,79.822,0.01074183,175.1767,CLOSE
-0.04439497,7.560263,-0.03560781,315.4257,-0.01192427,92.15497,-0.01802063,7.118937,-0.03449965,53.94061,-0.02763128,170.2292,-0.02008247,6.917163,-0.0380497,56.65755,-0.01609683,181.0917,-0.02899075,11.35807,-0.02546287,73.19946,0.008834004,200.4207,-0.02197456,6.633297,-0.03452635,64.81098,-0.00162065,188.1533,CLOSE
-0.04514456,9.610711,-0.02085829,313.1903,-0.02095604,74.50159,-0.01414967,18.36897,-0.02315509,36.45095,-0.03438544,168.1176,-0.01874685,18.59179,-0.028234,41.02548,-0.02480054,180.9849,-0.03339291,25.4211,-0.01948309,50.87271,0.0001385212,200.1867,-0.02377605,18.76466,-0.02703571,48.3613,-0.0106976,189.8335,CLOSE
-0.05102015,8.489733,-0.005568743,329.9066,-0.007218599,58.21548,-0.02278566,29.98054,-0.01835489,57.78231,-0.03556442,167.6858,-0.02939367,30.30485,-0.02203918,49.49696,-0.02096772,171.5998,-0.03750992,40.01196,-0.01171732,57.35972,0.00643754,191.1069,-0.03281307,34.33241,-0.02042079,55.21658,-0.005998373,180.4235,CLOSE
-0.009713173,352.2079,0.0583421,238.9067,-0.02836585,352.2009,0.003859997,31.61996,0.032184,67.83006,-0.04038668,262.5424,0.00269556,34.38169,0.01760185,60.82445,-0.04219556,268.0438,-0.01477957,29.20661,-0.009795427,68.23272,-0.03601837,286.7172,-0.00311327,33.18771,5.745888E-05,61.38772,-0.03965783,273.0723,CLOSE
0.006178379,320.2948,0.06782365,223.4955,-0.0106132,337.2639,0.01717424,19.55111,0.06110954,117.8735,-0.02437353,330.8965,0.01889515,26.63594,0.05312932,102.8241,-0.03285599,331.3622,0.002707481,37.9953,0.01818395,82.59423,-0.04127312,331.8939,0.01428127,42.92706,0.02868319,81.30965,-0.0361464,322.1133,CLOSE
